paper_slug,protocol,variant,run_id,window_size,seed,compression_focus,run_mode,train_device,eval_fp32_device,ptq_device,eval_ptq_device,qat_device,eval_qat_device,fp32_training_time_sec,qat_training_time_sec,accuracy,macro_f1,ptq_status,qat_status,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,ptq_model_size_kb,qat_model_size_kb,model_size_kb,ptq_inference_latency_ms_median,ptq_inference_latency_ms_p95,qat_inference_latency_ms_median,qat_inference_latency_ms_p95,fp32_history_json,qat_history_json,fp32_curve_png,qat_curve_png,fp32_confusion_plot,ptq_confusion_plot,qat_confusion_plot,deploy_gate,paper_target_score,delta_vs_paper,notes_assumptions,fp32_metrics_json,ptq_metrics_json,qat_metrics_json,ptq_report_json,qat_report_json,run_artifact_json
daghero_qadnn,random_stratified,daghero_cnn_2layer_conv2d,wisdm_r0,200,42,ptq_qat_only,sanity_check,gpu,gpu,gpu,gpu,cpu,cpu,52.045218911007396,19.224958467006218,0.9951397326852977,0.9880773071302986,failed,failed,0.9951397326852977,0.9881475336053732,0.9951397326852977,0.9888402166688813,27.3671875,29.4140625,27.3671875,0.0903550026123412,0.1033074950100854,0.11628550419118255,0.1332850006292574,/home/dellio/github/har-mcu/checkpoints/history_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/checkpoints/history_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0_qat.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/curve_fp32_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/daghero_qadnn/curve_qat_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/daghero_qadnn/confusion_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/daghero_qadnn/confusion_ptq_daghero_cnn_2layer_conv2d_wisdm_r0_T200_Prandom_stratified.png,/home/dellio/github/har-mcu/reports/daghero_qadnn/confusion_qat_daghero_cnn_2layer_conv2d_wisdm_r0_T200_Prandom_stratified.png,"{'ptq': {'status': 'failed', 'full_integer_io': True, 'tflm_compatible': False, 'unsupported_ops': ['MAX_POOL_2D', 'MEAN']}, 'qat': {'status': 'failed', 'full_integer_io': True, 'tflm_compatible': False, 'unsupported_ops': ['MAX_POOL_2D', 'MEAN']}}",,,,/home/dellio/github/har-mcu/reports/daghero_qadnn/daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/ptq_daghero_cnn_2layer_conv2d_wisdm_r0_T200_Prandom_stratified.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/qat_daghero_cnn_2layer_conv2d_wisdm_r0_T200_Prandom_stratified.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/ptq_export_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/qat_export_daghero_cnn_2layer_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/daghero_qadnn/artifacts/daghero_qadnn_daghero_cnn_2layer_conv2d_random_stratified_wisdm_r0.json
