experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,fp32_accuracy_wisdm_test,fp32_macro_f1_wisdm_test,fp32_accuracy_arduino_test,fp32_macro_f1_arduino_test,ptq_accuracy_wisdm_test,ptq_macro_f1_wisdm_test,ptq_accuracy_arduino_test,ptq_macro_f1_arduino_test,qat_accuracy_wisdm_test,qat_macro_f1_wisdm_test,qat_accuracy_arduino_test,qat_macro_f1_arduino_test,deploy_gate_status,notes
E12_arduino_from_scratch_T50,daghero_cnn_2layer_conv2d,arduino,arduino,arduino,20.0,20.0,False,50,2.5,0.5,raw_no_conversion,train_zscore,True,random_stratified,arduino_from_scratch,42,0.9864353312302839,0.9864129888330441,0.9876971608832807,0.9876901104752974,0.9870662460567823,0.9870557287928192,26.1328125,0.04615344921754527,0.044776000038382335,0.04989099997487756,,,0.9864353312302839,0.9864129888330441,,,0.9876971608832807,0.9876901104752974,,,0.9870662460567823,0.9870557287928192,ptq=ok;qat=ok,"run_id=E12_daghero_cnn_2layer_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; Same protocol as E10 (train from scratch on Arduino train, eval Arduino test, train_zscore) but T=50 (2.5 s @ 20 Hz). Compare to E10 (T=100) for window-length apples-to-apples."
