experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,deploy_gate_status,notes
E00_wisdm_m2_anchor,tcn_attention_har_teacher_conv2d,wisdm,wisdm,wisdm,20.0,20.0,False,100,5.0,0.5,raw_no_conversion,train_zscore,True,random_stratified,source_only,42,0.9942932396839332,0.9915117203094934,0.9938542581211589,0.9908532082374902,0.9950248756218906,0.9925260256072522,578.3984375,8.300172757812696,8.258283499998242,8.572420999996666,ptq=ok;qat=ok,run_id=E00_tcn_attention_har_teacher_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; M3 WISDM M2 anchor.
