experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,fp32_accuracy_wisdm_test,fp32_macro_f1_wisdm_test,fp32_accuracy_arduino_test,fp32_macro_f1_arduino_test,ptq_accuracy_wisdm_test,ptq_macro_f1_wisdm_test,ptq_accuracy_arduino_test,ptq_macro_f1_arduino_test,qat_accuracy_wisdm_test,qat_macro_f1_wisdm_test,qat_accuracy_arduino_test,qat_macro_f1_arduino_test,deploy_gate_status,notes
E10_arduino_from_scratch,deepconv_lstm_conv2d,arduino,arduino,arduino,20.0,20.0,False,100,5.0,0.5,raw_no_conversion,train_zscore,True,random_stratified,arduino_from_scratch,42,0.9879898862199747,0.9880019558727158,0.9399494310998736,0.9416830034455206,0.3647281921618205,0.34106181274095554,136.921875,4.2564842773442635,4.248584500032848,4.291977500088251,,,0.9879898862199747,0.9880019558727158,,,0.9399494310998736,0.9416830034455206,,,0.3647281921618205,0.34106181274095554,ptq=ok;qat=ok,run_id=E10_deepconv_lstm_r0; fp32_tflite=ok; ptq=ok; qat=ok; Train from scratch on Arduino train split and evaluate untouched Arduino test split.
