experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,deploy_gate_status,notes
E00_wisdm_m2_anchor,tcn_inception_conv2d,wisdm,wisdm,wisdm,20.0,20.0,False,100,5.0,0.5,raw_no_conversion,train_zscore,True,random_stratified,source_only,42,0.9964881474978051,0.9948351650057119,0.9964881474978051,0.9949451241524502,0.9976587649985367,0.9963603925280419,369.921875,2.3995259609363995,2.398085500004754,2.424983499992095,ptq=ok;qat=ok,run_id=E00_tcn_inception_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; M3 WISDM M2 anchor.
