experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,deploy_gate_status,notes
E10_arduino_from_scratch,xtinyhar_student_conv2d,arduino,arduino,arduino,20.0,20.0,False,100,5.0,0.5,raw_no_conversion,train_zscore,True,random_stratified,arduino_from_scratch,42,0.9785082174462706,0.9784482389883088,0.9778761061946902,0.9778175363348556,0.9791403286978508,0.9790974450851216,315.2109375,0.32674029688184447,0.32039450002230296,0.34251099998527934,ptq=failed;qat=failed,run_id=E10_xtinyhar_student_conv2d_r0; fp32_tflite=ok; ptq=failed; qat=failed; Train from scratch on Arduino train split and evaluate untouched Arduino test split.
