experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,fp32_accuracy_wisdm_test,fp32_macro_f1_wisdm_test,fp32_accuracy_arduino_test,fp32_macro_f1_arduino_test,ptq_accuracy_wisdm_test,ptq_macro_f1_wisdm_test,ptq_accuracy_arduino_test,ptq_macro_f1_arduino_test,qat_accuracy_wisdm_test,qat_macro_f1_wisdm_test,qat_accuracy_arduino_test,qat_macro_f1_arduino_test,deploy_gate_status,notes
E12_arduino_from_scratch_T50,repmobile_folded_conv2d,arduino,arduino,arduino,20.0,20.0,False,50,2.5,0.5,raw_no_conversion,train_zscore,True,random_stratified,arduino_from_scratch,42,0.950788643533123,0.950782114325163,0.9488958990536278,0.9488711269454039,0.9580441640378549,0.9580247791057515,42.125,0.17737680078200313,0.17226800000003095,0.19241049999152438,,,0.950788643533123,0.950782114325163,,,0.9488958990536278,0.9488711269454039,,,0.9580441640378549,0.9580247791057515,ptq=ok;qat=ok,"run_id=E12_repmobile_folded_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; Same protocol as E10 (train from scratch on Arduino train, eval Arduino test, train_zscore) but T=50 (2.5 s @ 20 Hz). Compare to E10 (T=100) for window-length apples-to-apples."
