pipeline,protocol,model,accuracy,macro_f1,model_size_kb,training_time_sec,inference_latency_ms_median,inference_latency_ms_p95,status,ptq_status,qat_status,paper_target_accuracy,acc_delta_vs_target
WISDM replication,random_stratified,baseline float,0.9862452443664033,0.9791015750015065,513.6171875,45.59573039700001,,,ok,ok,ok,,
WISDM replication,random_stratified,PTQ int8,0.9787825577992391,0.9692950904970722,136.921875,,4.2519480000180465,4.314766500016276,ok,ok,,,
WISDM replication,random_stratified,QAT int8,0.9388352355867721,0.910191975345627,137.34375,18.729685136,4.249764000007872,4.3026015000009465,ok,,ok,,
paper target,—,baseline float,,,,,,,reference,,,,
paper target,—,PTQ int8,,,,,,,reference,,,,
paper target,—,QAT int8,,,,,,,reference,,,,
