paper_slug,protocol,variant,run_id,window_size,seed,compression_focus,run_mode,train_device,eval_fp32_device,ptq_device,eval_ptq_device,qat_device,eval_qat_device,fp32_training_time_sec,qat_training_time_sec,accuracy,macro_f1,ptq_status,qat_status,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,ptq_model_size_kb,qat_model_size_kb,model_size_kb,ptq_inference_latency_ms_median,ptq_inference_latency_ms_p95,qat_inference_latency_ms_median,qat_inference_latency_ms_p95,fp32_history_json,qat_history_json,fp32_curve_png,qat_curve_png,fp32_confusion_plot,ptq_confusion_plot,qat_confusion_plot,deploy_gate,paper_target_score,delta_vs_paper,notes_assumptions,fp32_metrics_json,ptq_metrics_json,qat_metrics_json,ptq_report_json,qat_report_json,run_artifact_json
tcn_attention_har,random_stratified,tcn_attention_har_teacher_conv2d,wisdm_r0,200,42,ptq_qat_only,sanity_check,gpu,gpu,gpu,gpu,cpu,cpu,207.1802610379964,515.1469900859956,0.9951397326852977,0.9903443753213494,failed,failed,0.9948359659781288,0.9900820236115063,0.9960510328068044,0.9929304878846664,623.9921875,631.390625,623.9921875,11.637880495982245,12.102538505132543,11.380064002878498,13.507992993254447,/home/dellio/github/har-mcu/checkpoints/history_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/checkpoints/history_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0_qat.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/curve_fp32_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/tcn_attention_har/curve_qat_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/tcn_attention_har/confusion_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.png,/home/dellio/github/har-mcu/reports/tcn_attention_har/confusion_ptq_tcn_attention_har_teacher_conv2d_wisdm_r0_T200_Prandom_stratified.png,/home/dellio/github/har-mcu/reports/tcn_attention_har/confusion_qat_tcn_attention_har_teacher_conv2d_wisdm_r0_T200_Prandom_stratified.png,"{'ptq': {'status': 'failed', 'full_integer_io': True, 'tflm_compatible': False, 'unsupported_ops': ['BATCH_MATMUL', 'BATCH_TO_SPACE_ND', 'CONCATENATION', 'FILL', 'MEAN', 'PAD', 'REDUCE_PROD', 'RSQRT', 'SPACE_TO_BATCH_ND', 'SQUARED_DIFFERENCE', 'SUB']}, 'qat': {'status': 'failed', 'full_integer_io': True, 'tflm_compatible': False, 'unsupported_ops': ['BATCH_MATMUL', 'BATCH_TO_SPACE_ND', 'CONCATENATION', 'FILL', 'MEAN', 'PAD', 'REDUCE_PROD', 'RSQRT', 'SPACE_TO_BATCH_ND', 'SQUARED_DIFFERENCE', 'SUB']}}",0.9903,0.004839732685297693,,/home/dellio/github/har-mcu/reports/tcn_attention_har/tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/ptq_tcn_attention_har_teacher_conv2d_wisdm_r0_T200_Prandom_stratified.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/qat_tcn_attention_har_teacher_conv2d_wisdm_r0_T200_Prandom_stratified.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/ptq_export_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/qat_export_tcn_attention_har_teacher_conv2d_T200_Prandom_stratified_wisdm_r0.json,/home/dellio/github/har-mcu/reports/tcn_attention_har/artifacts/tcn_attention_har_tcn_attention_har_teacher_conv2d_random_stratified_wisdm_r0.json
