paper_slug,protocol,variant,run_id,window_size,seed,compression_focus,run_mode,train_device,eval_fp32_device,ptq_device,eval_ptq_device,qat_device,eval_qat_device,fp32_training_time_sec,fp32_model_size_kb,fp32_tflite_model,fp32_tflite_status,fp32_tflite_error,fp32_tflite_eval_status,fp32_tflite_eval_error,fp32_tflite_accuracy,fp32_tflite_macro_f1,fp32_tflite_model_size_kb,fp32_tflite_input_dtype,fp32_tflite_output_dtype,fp32_tflite_inference_latency_ms_mean,fp32_tflite_inference_latency_ms_median,fp32_tflite_inference_latency_ms_p95,qat_training_time_sec,accuracy,macro_f1,ptq_status,qat_status,ptq_allowed_ops_profile,qat_allowed_ops_profile,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,ptq_model_size_kb,qat_model_size_kb,model_size_kb,ptq_inference_latency_ms_mean,ptq_inference_latency_ms_median,ptq_inference_latency_ms_p95,qat_inference_latency_ms_mean,qat_inference_latency_ms_median,qat_inference_latency_ms_p95,fp32_history_json,qat_history_json,fp32_curve_png,qat_curve_png,fp32_confusion_plot,fp32_tflite_confusion_plot,ptq_confusion_plot,qat_confusion_plot,paper_target_score,delta_vs_paper,notes_assumptions,transfer_notes,fp32_metrics_json,fp32_tflite_metrics_json,ptq_metrics_json,qat_metrics_json,ptq_report_json,qat_report_json,run_artifact_json
m3,random_stratified,tcn_inception_conv2d,E04_tcn_inception_conv2d_r0,100,42,ptq_qat_only,sanity_check,gpu,gpu,gpu,gpu,cpu,cpu,95.84689253099998,1322.98828125,/shared/b00090279/TinyML-Course/har-mcu/models_tflite/m3/E04_wisdm_to_g_arduino_g/arch_seq/tcn_inception_conv2d/e04/tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0_fp32.tflite,ok,,ok,,0.5018963337547409,0.47255669226657987,1322.98828125,<class 'numpy.float32'>,<class 'numpy.float32'>,1.5882768125039526,1.5902804999541331,1.6292809999924884,74.02692179300004,0.5018963337547409,0.47255669226657987,ok,ok,micro_mutable_main,micro_mutable_main,0.49557522123893805,0.4705434641079647,0.49873577749683945,0.4820139397518443,369.921875,378.375,369.921875,2.4089891406280373,2.402425500008576,2.44177425005887,2.488125726556767,2.486059000034402,2.517010000076425,/shared/b00090279/TinyML-Course/har-mcu/checkpoints/m3/E04_wisdm_to_g_arduino_g/arch_seq/tcn_inception_conv2d/e04/history_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.json,/shared/b00090279/TinyML-Course/har-mcu/checkpoints/m3/E04_wisdm_to_g_arduino_g/arch_seq/tcn_inception_conv2d/e04/history_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0_qat.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/curve_fp32_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.png,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/curve_qat_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.png,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/confusion_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.png,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/confusion_fp32_tflite_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.png,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/confusion_ptq_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.png,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/confusion_qat_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.png,,,zero_shot source=wisdm eval=arduino; target arrays normalized with source train stats,zero_shot source=wisdm eval=arduino; target arrays normalized with source train stats,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/fp32_tflite_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/ptq_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/qat_tcn_inception_conv2d_E04_tcn_inception_conv2d_r0_T100_Prandom_stratified.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/ptq_export_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/qat_export_tcn_inception_conv2d_T100_Prandom_stratified_E04_tcn_inception_conv2d_r0.json,/shared/b00090279/TinyML-Course/har-mcu/reports/m3/arch_seq/tcn_inception_conv2d/e04/m3/artifacts/m3_tcn_inception_conv2d_random_stratified_E04_tcn_inception_conv2d_r0.json
