acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
-0.222686767578125,0.11724853515625,0.04888916015625,0.00567626953125,0.002960205078125,-0.00244140625
-0.2107086181640625,0.1151123046875,0.0495147705078125,0.0051727294921875,0.00384521484375,-0.003021240234375
-0.21575927734375,0.110321044921875,0.056243896484375,0.004425048828125,0.004547119140625,-0.005157470703125
-0.2108917236328125,0.12403869628906251,0.0596160888671875,0.005081176757812499,0.004364013671874999,-0.0065155029296875
-0.21685791015625,0.140167236328125,0.066070556640625,0.002532958984375,0.00286865234375,-0.006866455078125
-0.1949005126953125,0.1466217041015625,0.0680389404296875,0.0024871826171875,0.003204345703125,-0.010498046875
-0.199493408203125,0.14321899414062503,0.055938720703125,0.0042114257812499965,0.005676269531249997,-0.015228271484375003
-0.19921875,0.1538543701171875,0.056854248046874986,-0.0007629394531250026,0.004989624023437498,-0.01715087890625
-0.19793701171875,0.168487548828125,0.08062744140625,-0.00439453125,0.0072021484375,-0.02099609375
-0.1745452880859375,0.164794921875,0.0948638916015625,0.0007171630859374991,0.007354736328125,-0.02325439453125
-0.17303466796875,0.13568115234375,0.073577880859375,0.01409912109375,0.007568359375,-0.018218994140625
-0.1620941162109375,0.1312255859375,0.0643157958984375,0.01104736328125,0.0041656494140625,-0.01348876953125
-0.15380859375,0.165008544921875,0.069732666015625,0.004608154296874995,0.0004882812499999926,-0.009155273437500007
-0.1537322998046875,0.165740966796875,0.092864990234375,0.0069580078125,-0.0040435791015625,-0.0107269287109375
-0.143707275390625,0.1641845703125,0.125,0.01239013671875,-0.0008544921875,-0.010467529296875
-0.17578125,0.1727142333984375,0.13885498046875,0.015106201171875,-0.0019989013671875,-0.0092010498046875
-0.16400146484375,0.18475341796875,0.09136962890625,0.0125732421875,-0.00799560546875,0.005401611328125
-0.18121337890625006,0.11161804199218728,0.11279296875000006,0.023391723632812528,-0.015106201171875031,0.011703491210937524
-0.2059326171875,0.074981689453125,0.110809326171875,0.018829345703125,-0.019805908203125,0.019317626953125
-0.17678833007812497,0.0776214599609375,0.061035156249999965,-0.02275085449218753,-0.0161285400390625,0.025741577148437503

