acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
-0.218780517578125,0.11920166015625,0.02520751953125,-0.002044677734375,0.004119873046875,0.000244140625
-0.219390869140625,0.119293212890625,0.025115966796875,-0.002197265625,0.004241943359375,0.000213623046875
-0.219696044921875,0.11871337890625,0.025177001953125,-0.002227783203125,0.00433349609375,0.00018310546875
-0.219696044921875,0.11724853515625,0.023895263671875,-0.002166748046875,0.004638671875,0.000244140625
-0.219512939453125,0.11712646484375,0.023101806640625,-0.002288818359375,0.0048828125,0.00030517578125
-0.21881103515625,0.117279052734375,0.023193359375,-0.002197265625,0.005157470703125,0.00030517578125
-0.219024658203125,0.117462158203125,0.02301025390625,-0.00213623046875,0.00494384765625,0.000396728515625
-0.21905517578125,0.1175537109375,0.02374267578125,-0.00189208984375,0.00469970703125,0.000335693359375
-0.217742919921875,0.119903564453125,0.024078369140625,-0.001708984375,0.004913330078125,0.0003662109375
-0.217620849609375,0.120147705078125,0.025177001953125,-0.00225830078125,0.004913330078125,0.00054931640625
-0.2176513671875,0.120452880859375,0.02557373046875,-0.002349853515625,0.004974365234375,0.0006103515625
-0.217864990234375,0.120269775390625,0.02655029296875,-0.002166748046875,0.00439453125,0.000640869140625
-0.217010498046875,0.120513916015625,0.02764892578125,-0.001983642578125,0.004730224609375,0.000579833984375
-0.217010498046875,0.12060546875,0.026397705078125,-0.001861572265625,0.00482177734375,0.000518798828125
-0.2169189453125,0.12091064453125,0.025634765625,-0.001800537109375,0.0042724609375,0.00048828125
-0.21661376953125,0.12115478515625,0.0262451171875,-0.002227783203125,0.004150390625,0.0006103515625
-0.21697998046875,0.121490478515625,0.02740478515625,-0.002227783203125,0.004180908203125,0.000701904296875
-0.2166748046875,0.12237548828125,0.026519775390625,-0.002166748046875,0.00439453125,0.000640869140625
-0.217529296875,0.122100830078125,0.0263671875,-0.00213623046875,0.004180908203125,0.0006103515625
-0.217315673828125,0.1221923828125,0.0263671875,-0.001983642578125,0.00408935546875,0.000518798828125

