experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,deploy_gate_status,notes
E05_legacy_arduino_to_mps2,tcn_attention_har_teacher_conv2d,wisdm_arduino,wisdm,arduino,20.0,20.0,False,100,5.0,0.5,arduino_to_mps2_legacy,train_zscore,True,random_stratified,zero_shot,42,0.5935524652338812,0.5973435580536025,0.5916561314791403,0.5986758979613379,0.5695322376738305,0.5337767103191231,578.3984375,8.60705339063017,8.602775000099427,8.87815700008332,ptq=ok;qat=ok,run_id=E05_tcn_attention_har_teacher_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; zero_shot source=wisdm eval=arduino; target arrays normalized with source train stats; Legacy negative-control Arduino conversion to m/s^2.
