user,activity,timestamp,x-axis,y-axis,z-axis
hamza,Jogging,4991922345000,-3.9552211425781247,-2.5737667846679684,5.363011718749999
hamza,Jogging,4991972345000,-3.0334535034179684,-1.7968483459472655,4.686649749755859
hamza,Jogging,4992022345000,-2.6408044311523438,-1.4137760803222656,4.534617944335937
hamza,Jogging,4992072345000,-2.5151088439941405,-1.4784195251464842,3.7193922790527343
hamza,Jogging,4992122345000,-2.203862628173828,-0.7230489013671875,4.005499377441406
hamza,Jogging,4992172345000,-2.6240450195312497,-0.853532891845703,3.708618371582031
hamza,Jogging,4992222345000,-3.058592620849609,-1.7860744384765623,2.454056701660156
hamza,Jogging,4992272345000,-1.5107412475585937,-4.060566015625,-1.0785878479003905
hamza,Jogging,4992322345000,-0.31483751831054685,-4.383783239746093,-2.379836450195312
hamza,Jogging,4992372345000,0.8080430603027343,-4.939238024902344,-3.6379894226074216
hamza,Jogging,4992422345000,-0.7326257080078125,-4.6447512207031245,-5.06253941040039
hamza,Jogging,4992472345000,-3.2537200561523436,-2.93050283203125,-4.572925170898437
hamza,Jogging,4992522345000,-1.5346832641601562,-0.9852139831542969,-2.5067291381835934
hamza,Jogging,4992572345000,-0.19871873779296872,0.001197100830078125,-1.2725181823730467
hamza,Jogging,4992622345000,0.7493851196289062,-0.36272155151367186,-0.20709844360351562
hamza,Jogging,4992672345000,0.7817068420410156,0.5111620544433594,1.1097124694824219
hamza,Jogging,4992722345000,0.12569558715820311,0.5063736511230469,3.077746234130859
hamza,Jogging,4992772345000,-0.36631285400390623,-0.1005564697265625,7.109581829833984
hamza,Jogging,4992822345000,-2.7377695983886716,-2.5953145996093747,8.97705912475586
hamza,Jogging,4992872345000,-6.497863305664062,-2.081758343505859,9.634267480468749
hamza,Jogging,4992922345000,-18.818425048828125,-3.6008792968749996,-5.673060833740234
hamza,Jogging,4992972345000,-19.05904231567383,-7.758410479736328,-0.8894459167480468
hamza,Jogging,4993022345000,-14.347253448486327,-7.85896694946289,-2.39420166015625
hamza,Jogging,4993072345000,-10.832565411376953,-8.66341870727539,-7.0281789733886715
hamza,Jogging,4993122345000,-8.40125362548828,-10.867281335449219,-10.261548315429687
hamza,Jogging,4993172345000,-11.45984624633789,-15.37915436401367,-13.286622113037108
hamza,Jogging,4993222345000,-24.001871643066405,-16.211139440917968,2.712630480957031
hamza,Jogging,4993272345000,-17.070657836914062,-14.016853619384765,6.845022546386718
hamza,Jogging,4993322345000,-17.1724114074707,-10.50815108642578,8.251616021728514
hamza,Jogging,4993372345000,-18.35394992675781,-9.02733735961914,11.048043560791015
hamza,Jogging,4993422345000,-17.567454681396484,-9.967061511230469,6.853402252197265
hamza,Jogging,4993472345000,-17.548301068115233,-7.830236529541015,4.733336682128906
hamza,Jogging,4993522345000,-17.636886529541016,-10.536881506347656,5.7077767578125
hamza,Jogging,4993572345000,-13.065158459472656,-11.21683477783203,8.066065393066406
