user,activity,timestamp,x-axis,y-axis,z-axis
hamza,Sitting,4991922345000,0.056060791015625,-0.03424072265625,0.246337890625
hamza,Sitting,4991972345000,0.051025390625,-0.03564453125,0.246185302734375
hamza,Sitting,4992022345000,0.040771484375,-0.032318115234375,0.243316650390625
hamza,Sitting,4992072345000,0.03631591796875,-0.031707763671875,0.243011474609375
hamza,Sitting,4992122345000,0.034759521484375,-0.033050537109375,0.2435302734375
hamza,Sitting,4992172345000,0.034423828125,-0.034271240234375,0.243560791015625
hamza,Sitting,4992222345000,0.03448486328125,-0.037017822265625,0.242828369140625
hamza,Sitting,4992272345000,0.0318603515625,-0.03753662109375,0.244110107421875
hamza,Sitting,4992322345000,0.031646728515625,-0.037841796875,0.24822998046875
hamza,Sitting,4992372345000,0.0333251953125,-0.0361328125,0.252227783203125
hamza,Sitting,4992422345000,0.03369140625,-0.034088134765625,0.25457763671875
hamza,Sitting,4992472345000,0.032806396484375,-0.033660888671875,0.25323486328125
hamza,Sitting,4992522345000,0.032684326171875,-0.035247802734375,0.250152587890625
hamza,Sitting,4992572345000,0.03314208984375,-0.039276123046875,0.2452392578125
hamza,Sitting,4992622345000,0.035247802734375,-0.040771484375,0.243682861328125
hamza,Sitting,4992672345000,0.037261962890625,-0.040008544921875,0.241180419921875
hamza,Sitting,4992722345000,0.038665771484375,-0.038604736328125,0.24041748046875
hamza,Sitting,4992772345000,0.0404052734375,-0.0361328125,0.24298095703125
hamza,Sitting,4992822345000,0.042083740234375,-0.035247802734375,0.245269775390625
hamza,Sitting,4992872345000,0.04302978515625,-0.034454345703125,0.24713134765625
hamza,Sitting,4992922345000,0.052490234375,-0.02862548828125,0.2445068359375
hamza,Sitting,4992972345000,0.054931640625,-0.0291748046875,0.240509033203125
hamza,Sitting,4993022345000,0.055145263671875,-0.02996826171875,0.23931884765625
hamza,Sitting,4993072345000,0.05352783203125,-0.0308837890625,0.2393798828125
hamza,Sitting,4993122345000,0.052032470703125,-0.02960205078125,0.24383544921875
hamza,Sitting,4993172345000,0.052032470703125,-0.028533935546875,0.2457275390625
hamza,Sitting,4993222345000,0.052581787109375,-0.02764892578125,0.247344970703125
hamza,Sitting,4993272345000,0.0509033203125,-0.02728271484375,0.24871826171875
hamza,Sitting,4993322345000,0.046875,-0.029937744140625,0.2471923828125
hamza,Sitting,4993372345000,0.044036865234375,-0.034393310546875,0.24249267578125
hamza,Sitting,4993422345000,0.043060302734375,-0.032623291015625,0.242767333984375
hamza,Sitting,4993472345000,0.044097900390625,-0.02484130859375,0.24652099609375
hamza,Sitting,4993522345000,0.0440673828125,-0.0205078125,0.24957275390625
hamza,Sitting,4993572345000,0.044677734375,-0.0150146484375,0.2510986328125
hamza,Sitting,4993622345000,0.04345703125,-0.01318359375,0.252288818359375
hamza,Sitting,4993672345000,0.040863037109375,-0.015106201171875,0.251708984375
hamza,Sitting,4993722345000,0.03875732421875,-0.016387939453125,0.25048828125
hamza,Sitting,4993772345000,0.03704833984375,-0.018585205078125,0.250213623046875
hamza,Sitting,4993822345000,0.03680419921875,-0.022064208984375,0.25
hamza,Sitting,4993872345000,0.036956787109375,-0.024444580078125,0.24853515625
hamza,Sitting,4993922345000,0.05230712890625,-0.036468505859375,0.242340087890625
hamza,Sitting,4993972345000,0.051513671875,-0.035308837890625,0.239715576171875
hamza,Sitting,4994022345000,0.047698974609375,-0.034698486328125,0.23699951171875
hamza,Sitting,4994072345000,0.04522705078125,-0.038970947265625,0.23956298828125
hamza,Sitting,4994122345000,0.045562744140625,-0.039886474609375,0.245513916015625
hamza,Sitting,4994172345000,0.04510498046875,-0.03778076171875,0.2484130859375
hamza,Sitting,4994222345000,0.04437255859375,-0.03521728515625,0.24957275390625
hamza,Sitting,4994272345000,0.045928955078125,-0.03460693359375,0.24835205078125
hamza,Sitting,4994322345000,0.04791259765625,-0.033843994140625,0.2459716796875
hamza,Sitting,4994372345000,0.045135498046875,-0.03216552734375,0.24639892578125
hamza,Sitting,4994422345000,0.042388916015625,-0.0343017578125,0.241363525390625
