experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,fp32_accuracy_wisdm_test,fp32_macro_f1_wisdm_test,fp32_accuracy_arduino_test,fp32_macro_f1_arduino_test,ptq_accuracy_wisdm_test,ptq_macro_f1_wisdm_test,ptq_accuracy_arduino_test,ptq_macro_f1_arduino_test,qat_accuracy_wisdm_test,qat_macro_f1_wisdm_test,qat_accuracy_arduino_test,qat_macro_f1_arduino_test,deploy_gate_status,notes
E11_wisdm_pretrain_arduino_finetune_T50,daghero_cnn_2layer_conv2d,wisdm_arduino,arduino,arduino,20.0,20.0,False,50,2.5,0.5,raw_no_conversion,train_zscore,True,random_stratified,finetune,42,0.9867507886435332,0.986763818496985,0.9867507886435332,0.9867650695953504,0.9864353312302839,0.9864407354726811,26.1328125,0.04633907031381668,0.045071000045027176,0.056710999984943555,,,,,,,,,,,,,ptq=ok;qat=ok,"run_id=E11_daghero_cnn_2layer_conv2d_r0; fp32_tflite=ok; ptq=ok; qat=ok; finetune pretrain=wisdm target=arduino; final normalization fitted on target train split only; Same protocol as E09 (WISDM pretrain then Arduino fine-tune, train_zscore, eval Arduino test) but T=50 (2.5 s @ 20 Hz). Compare to E09 (T=100) for window-length apples-to-apples."
