user,activity,timestamp,x-axis,y-axis,z-axis
layth,Downstairs,4991922345000,-5.361814617919921,5.986701251220703,3.8570588745117185
layth,Downstairs,4991972345000,-5.25407554321289,5.986701251220703,3.793612530517578
layth,Downstairs,4992022345000,-5.246892938232421,6.0333881835937495,3.6080619018554687
layth,Downstairs,4992072345000,-5.219359619140625,5.972336041259766,3.3638533325195312
layth,Downstairs,4992122345000,-5.035006091308594,5.2828059631347655,2.9843723693847655
layth,Downstairs,4992172345000,-5.145139367675781,5.463568188476562,3.3099837951660156
layth,Downstairs,4992222345000,-5.837063647460937,5.652710119628906,3.840299462890625
layth,Downstairs,4992272345000,-6.406883642578125,5.7891796142578125,4.369418029785156
layth,Downstairs,4992322345000,-6.700173345947265,5.500678314208984,4.647145422363281
layth,Downstairs,4992372345000,-5.837063647460937,4.599261389160156,4.331110803222656
layth,Downstairs,4992422345000,-5.437231970214843,4.37300933227539,3.9420530334472654
layth,Downstairs,4992472345000,-5.2433016357421875,4.274847064208984,3.525461944580078
layth,Downstairs,4992522345000,-5.25407554321289,4.384980340576171,3.1567548889160153
layth,Downstairs,4992572345000,-5.1894320983886715,4.710591766357422,2.5450363647460934
layth,Downstairs,4992622345000,-5.352237811279297,5.173869787597656,2.570175482177734
layth,Downstairs,4992672345000,-5.586869573974609,5.224148022460938,2.6587609436035153
layth,Downstairs,4992722345000,-5.616797094726562,4.96078583984375,2.6779145568847653
layth,Downstairs,4992772345000,-5.31153638305664,4.556165759277343,2.548627667236328
layth,Downstairs,4992822345000,-4.8494554626464845,4.408922357177734,2.2373814514160153
layth,Downstairs,4992872345000,-5.046977099609375,4.8889597900390624,2.079364141845703
layth,Downstairs,4992922345000,-5.5461681457519525,4.173093493652344,5.3007624755859375
layth,Downstairs,4992972345000,-5.313930584716797,3.768473413085937,5.989095452880859
layth,Downstairs,4993022345000,-5.082890124511718,3.479972113037109,6.5218053222656245
layth,Downstairs,4993072345000,-5.2061915100097655,2.701856573486328,6.375759020996093
layth,Downstairs,4993122345000,-6.175843182373047,1.916558428955078,5.02423218383789
layth,Downstairs,4993172345000,-8.157045056152343,3.1699229980468746,3.2836475769042965
layth,Downstairs,4993222345000,-9.424774835205078,12.508506573486327,-0.1304839904785156
layth,Downstairs,4993272345000,-8.122329132080077,11.833341705322265,-3.812766143798828
layth,Downstairs,4993322345000,-5.760449194335937,11.477802758789062,-4.244919543457031
layth,Downstairs,4993372345000,-4.53940634765625,11.658564984130859,-0.603338818359375
layth,Downstairs,4993422345000,-4.900930798339844,10.711658227539061,2.731784094238281
layth,Downstairs,4993472345000,-6.199785198974609,8.877699755859375,1.5251064575195312
layth,Downstairs,4993522345000,-2.560598675537109,6.0896519226074215,1.668758557128906
layth,Downstairs,4993572345000,-20.025102685546873,25.2444623046875,18.733430889892578
layth,Downstairs,4993622345000,-34.918234112548824,26.906038256835934,24.5549322265625
layth,Downstairs,4993672345000,-28.054057952880857,21.194670196533202,15.125368988037108
layth,Downstairs,4993722345000,-10.811017596435546,-1.4018050720214843,-0.34835634155273437
layth,Downstairs,4993772345000,-6.196193896484375,-3.6104561035156246,-5.659892724609374
layth,Downstairs,4993822345000,-4.161122485351562,2.442085693359375,-8.277952239990235
layth,Downstairs,4993872345000,-3.4332851806640625,6.5768719604492185,-5.754463690185546
layth,Downstairs,4993922345000,-8.030152368164062,3.025073797607422,2.4133552734375
layth,Downstairs,4993972345000,-5.408501550292969,5.358223315429687,2.8981811096191405
layth,Downstairs,4994022345000,-4.313154290771484,7.286752752685547,2.6958710693359373
layth,Downstairs,4994072345000,-4.568136767578125,9.376890802001952,2.001552587890625
layth,Downstairs,4994122345000,-4.128800762939453,7.310694769287109,5.039794494628906
layth,Downstairs,4994172345000,-4.826710546875,4.6627077331542965,7.273584643554687
layth,Downstairs,4994222345000,-6.5768719604492185,2.019509100341797,6.943184814453125
layth,Downstairs,4994272345000,-7.196970190429687,1.7226280944824217,6.336254693603515
layth,Downstairs,4994322345000,-7.213729602050781,6.420051751708984,5.945999822998046
layth,Downstairs,4994372345000,-7.305906365966797,7.698555438232422,5.814318731689453
layth,Downstairs,4994422345000,-3.0633810241699218,12.208034265136718,-2.0446482177734375
layth,Downstairs,4994472345000,-6.76122548828125,6.48589229736328,11.86925473022461
layth,Downstairs,4994522345000,-5.011064074707031,5.922057806396484,3.2824504760742186
layth,Downstairs,4994572345000,-4.454412188720703,7.885303167724609,1.448492004394531
layth,Downstairs,4994622345000,-3.9037458068847655,9.117119921875,1.7669208251953124
layth,Downstairs,4994672345000,-3.3973721557617185,8.83580122680664,2.3139959045410157
layth,Downstairs,4994722345000,-2.3355437194824216,8.932766394042968,2.8730419921875
layth,Downstairs,4994772345000,-1.4975731384277342,8.814253411865234,3.239354846191406
layth,Downstairs,4994822345000,-6.387730029296875,6.947973217773437,0.6105214233398437
layth,Downstairs,4994872345000,-7.978677032470703,4.434061474609375,1.3395558288574219
layth,Downstairs,4994922345000,-7.370549810791015,5.019443780517578,2.845508673095703
layth,Downstairs,4994972345000,-5.749675286865234,6.262034442138671,2.5941174987792968
layth,Downstairs,4995022345000,-4.459200592041015,7.4040686340332025,2.482787121582031
layth,Downstairs,4995072345000,-3.9731776550292968,8.693346228027343,3.718195178222656
layth,Downstairs,4995122345000,-3.995922570800781,9.211690887451171,6.076483813476562
layth,Downstairs,4995172345000,-2.808398547363281,10.90439146118164,5.221753820800781
layth,Downstairs,4995222345000,-1.3539210388183593,9.950302099609374,4.551377355957031
layth,Downstairs,4995272345000,-2.013523596191406,9.882067352294921,4.088099334716796
layth,Downstairs,4995322345000,-2.7736826232910157,9.050082275390624,4.7117888671875
layth,Downstairs,4995372345000,-5.7317187744140625,8.534131817626953,6.467935784912109
layth,Downstairs,4995422345000,-11.372457885742186,10.351330877685546,6.82467183227539
layth,Downstairs,4995472345000,-13.04959614868164,10.63624087524414,5.482721801757812
layth,Downstairs,4995522345000,-13.520056774902343,9.211690887451171,4.918887310791015
layth,Downstairs,4995572345000,-13.207613458251952,7.037755780029296,4.897339495849609
layth,Downstairs,4995622345000,-12.314576239013672,5.481524700927734,4.556165759277343
layth,Downstairs,4995672345000,-11.610680950927733,4.292803576660156,4.365826727294921
layth,Downstairs,4995722345000,-10.189722265624999,3.83072265625,4.43047017211914
layth,Downstairs,4995772345000,-8.850166436767578,3.9516298400878904,5.092466931152344
layth,Downstairs,4995822345000,-9.260772021484375,5.035006091308594,6.199785198974609
layth,Downstairs,4995872345000,-10.267533819580077,6.771999395751953,6.68461103515625
layth,Downstairs,4995922345000,-3.5805285827636717,6.4475850708007805,4.192247106933594
layth,Downstairs,4995972345000,-3.400963458251953,5.17746109008789,3.891774798583984
layth,Downstairs,4996022345000,-3.422511273193359,3.392583752441406,3.6355952209472653
layth,Downstairs,4996072345000,-3.465606903076172,1.6364368347167968,3.385401147460937
layth,Downstairs,4996122345000,-3.544615557861328,0.3136404174804687,3.0538042175292968
layth,Downstairs,4996172345000,-3.5889082885742187,-1.197100830078125,2.507926239013672
layth,Downstairs,4996222345000,-3.5793314819335937,-1.5777788940429687,2.834734765625
layth,Downstairs,4996272345000,-2.6803087585449217,-1.6998831787109374,4.370615130615234
layth,Downstairs,4996322345000,-2.5151088439941405,-0.3507505432128906,5.015852478027344
layth,Downstairs,4996372345000,-2.2924480895996093,0.967257470703125,4.598064288330078
layth,Downstairs,4996422345000,-1.9225439331054686,2.6108769104003904,3.525461944580078
layth,Downstairs,4996472345000,-1.274912384033203,3.366247534179687,2.069787335205078
layth,Downstairs,4996522345000,-1.0582371337890624,3.438073583984375,0.5758054992675781
layth,Downstairs,4996572345000,-1.407790576171875,3.2561142578125,-0.5793968017578125
layth,Downstairs,4996622345000,-2.0302830078125,3.872621185302734,-1.0761936462402344
layth,Downstairs,4996672345000,-2.874239093017578,5.391742138671875,-0.9516951599121093
layth,Downstairs,4996722345000,-3.756502404785156,7.665036614990234,-0.062249243164062495
layth,Downstairs,4996772345000,-4.327519500732421,9.516951599121093,0.7697358337402344
layth,Downstairs,4996822345000,-5.009866973876953,10.340556970214843,1.8219874633789062
layth,Downstairs,4996872345000,-6.284779357910156,8.96269391479492,3.4428619873046875
layth,Downstairs,4996922345000,-4.753687396240234,6.831854437255859,6.102820031738281
layth,Downstairs,4996972345000,-5.374982727050781,8.360552197265624,6.606799481201172
layth,Downstairs,4997022345000,-6.023811376953125,7.204152795410156,8.180987072753906
layth,Downstairs,4997072345000,-6.574477758789062,6.736086370849609,8.960299713134765
layth,Downstairs,4997122345000,-7.767987286376953,5.702988354492187,8.916006982421875
layth,Downstairs,4997172345000,-8.109161022949218,6.6343328002929685,6.2201359130859375
layth,Downstairs,4997222345000,-7.536946826171874,5.9208607055664055,-1.2880804931640624
layth,Downstairs,4997272345000,-8.28633194580078,5.106832141113281,1.5849614990234373
layth,Downstairs,4997322345000,-8.584410052490234,3.4057518615722655,5.892130285644531
layth,Downstairs,4997372345000,-9.578003741455078,2.925714428710937,9.897629663085937
layth,Downstairs,4997422345000,-12.220005273437499,4.535815045166015,11.008539233398437
layth,Downstairs,4997472345000,-9.987412225341796,7.639897497558593,4.12401235961914
layth,Downstairs,4997522345000,-3.845087866210937,12.217611071777343,-5.868188269042968
layth,Downstairs,4997572345000,-6.599616876220702,11.70166061401367,-2.2266075439453124
layth,Downstairs,4997622345000,-10.180145458984374,12.253524096679687,4.387374542236328
layth,Downstairs,4997672345000,-8.87410845336914,13.857639208984374,4.347870214843749
layth,Downstairs,4997722345000,-5.275623358154297,15.415067388916015,0.7074865905761718
layth,Downstairs,4997772345000,-3.0119056884765625,13.480552447509766,-1.8531120849609375
layth,Downstairs,4997822345000,-0.055066638183593745,12.860454217529297,-2.6408044311523438
layth,Downstairs,4997872345000,-3.1364041748046874,10.612298858642578,0.842758984375
layth,Downstairs,4997922345000,-4.417302062988281,3.5506010620117183,3.7517140014648436
layth,Downstairs,4997972345000,-8.827421520996094,10.545261212158202,4.687846850585937
layth,Downstairs,4998022345000,-8.902838873291016,12.464213842773436,1.8926164123535154
layth,Downstairs,4998072345000,-2.9939491760253905,7.019799267578125,2.5342624572753905
layth,Downstairs,4998122345000,-4.005499377441406,5.954379528808594,3.7888241271972656
layth,Downstairs,4998172345000,-4.7022120605468745,3.816357446289062,4.06655151977539
layth,Downstairs,4998222345000,-4.18147319946289,3.4931402221679684,4.146757275390625
layth,Downstairs,4998272345000,-4.147954376220703,5.577292767333984,3.4392706848144527
layth,Downstairs,4998322345000,-4.918887310791015,6.432022760009765,2.981978167724609
layth,Downstairs,4998372345000,-7.004236956787109,4.951209033203125,3.1747114013671873
layth,Downstairs,4998422345000,-8.215702996826172,4.247313745117188,3.1926679138183593
layth,Downstairs,4998472345000,-7.866149554443359,4.684255548095702,2.971204260253906
layth,Downstairs,4998522345000,-7.933187200927734,5.061342309570312,1.9955670837402342
layth,Downstairs,4998572345000,-6.854599353027344,5.6946086486816405,1.6747440612792968
layth,Downstairs,4998622345000,-5.190629199218749,6.572083557128906,2.3415292236328122
layth,Downstairs,4998672345000,-4.589684582519531,6.969521032714844,2.5055320373535155
layth,Downstairs,4998722345000,-4.942829327392578,6.246472131347656,0.411802685546875
layth,Downstairs,4998772345000,-5.511452221679687,5.894524487304687,-0.08020575561523437
layth,Downstairs,4998822345000,-6.253654736328125,4.979939453125,1.8662801940917968
layth,Downstairs,4998872345000,-5.670666632080078,6.570886456298828,2.6695348510742187
layth,Downstairs,4998922345000,-5.167884283447266,2.176329309082031,2.6312276245117188
layth,Downstairs,4998972345000,-3.4165257690429685,3.7241806823730466,3.4572271972656248
layth,Downstairs,4999022345000,-1.648407843017578,7.825448126220703,4.600458489990234
layth,Downstairs,4999072345000,-1.2868833923339842,7.879317663574218,5.491101507568359
layth,Downstairs,4999122345000,-2.6719290527343746,7.273584643554687,3.805583538818359
layth,Downstairs,4999172345000,-5.1690813842773435,5.846640454101562,4.37300933227539
layth,Downstairs,4999222345000,-7.466317877197265,6.167463476562499,5.910086798095703
layth,Downstairs,4999272345000,-10.115502014160155,8.877699755859375,7.023390570068359
layth,Downstairs,4999322345000,-13.573926312255859,12.404358801269531,6.829460235595703
layth,Downstairs,4999372345000,-14.323311431884765,13.010091821289063,5.099649536132812
layth,Downstairs,4999422345000,-13.570335009765625,10.38724390258789,3.153163586425781
layth,Downstairs,4999472345000,-12.328941448974609,7.999027746582031,2.6611551452636717
layth,Downstairs,4999522345000,-11.447875238037108,6.53138212890625,2.855085479736328
layth,Downstairs,4999572345000,-10.90439146118164,5.6191912963867185,3.5434184570312497
layth,Downstairs,4999622345000,-9.375693701171874,5.384559533691406,4.401739752197265
layth,Downstairs,4999672345000,-7.863755352783203,5.351040710449219,4.905719201660156
layth,Downstairs,4999722345000,-6.994660150146484,4.929661218261718,6.048950494384766
layth,Downstairs,4999772345000,-7.377732415771484,5.19661470336914,8.729259252929687
layth,Downstairs,4999822345000,-8.839392529296875,7.153874560546875,11.270704315185545
layth,Downstairs,4999872345000,-9.59476315307617,9.913191973876952,12.25711539916992
layth,Downstairs,4999922345000,-2.9173347229003905,2.3690625427246093,4.474762902832031
layth,Downstairs,4999972345000,-3.0633810241699218,1.8914193115234375,3.9240965209960934
layth,Downstairs,5000022345000,-3.3782185424804685,0.928950244140625,3.414131567382812
layth,Downstairs,5000072345000,-3.362656231689453,-0.3447650390625,4.149151477050781
layth,Downstairs,5000122345000,-3.3542765258789062,-0.8667010009765624,4.970362646484375
layth,Downstairs,5000172345000,-3.0047230834960934,-1.006761798095703,5.464765289306641
layth,Downstairs,5000222345000,-2.578555187988281,-1.1827356201171875,5.428852264404297
layth,Downstairs,5000272345000,-2.560598675537109,-1.2665326782226562,4.799177227783203
layth,Downstairs,5000322345000,-2.4001871643066406,-1.0977414611816405,2.3870190551757813
layth,Downstairs,5000372345000,-1.9764134704589842,-0.9457096557617187,0.2825157958984375
layth,Downstairs,5000422345000,-1.8938135131835936,0.584185205078125,-1.4125789794921875
layth,Downstairs,5000472345000,-2.3810335510253906,5.560533355712891,-1.7369933044433592
layth,Downstairs,5000522345000,-2.357091534423828,7.631517791748046,-0.7912836486816406
layth,Downstairs,5000572345000,-2.943670941162109,9.539696514892578,0.32561142578124996
layth,Downstairs,5000622345000,-4.235342736816406,10.990582720947264,1.5119383483886717
layth,Downstairs,5000672345000,-5.280411761474609,11.291055029296874,2.8622680847167965
layth,Downstairs,5000722345000,-5.422866760253906,10.50815108642578,3.4165257690429685
layth,Downstairs,5000772345000,-5.442020373535156,8.93755479736328,3.4440590881347655
layth,Downstairs,5000822345000,-6.287173559570312,7.212532501220703,3.7409400939941406
layth,Downstairs,5000872345000,-6.810306622314453,4.1946413085937495,3.775656018066406
layth,Downstairs,5000922345000,-3.5110967346191404,6.508637213134765,6.080075115966797
layth,Downstairs,5000972345000,-3.8582559753417964,6.321889483642578,6.743268975830078
layth,Downstairs,5001022345000,-4.3430818115234375,6.159083770751953,7.351396197509765
layth,Downstairs,5001072345000,-4.642357019042969,5.992686755371094,7.0449383850097655
layth,Downstairs,5001122345000,-6.083666418457031,4.498704919433593,7.151480358886718
layth,Downstairs,5001172345000,-6.738480572509765,2.9927520751953125,8.438363751220702
layth,Downstairs,5001222345000,-6.892906579589844,3.8750153869628905,8.757989672851561
layth,Downstairs,5001272345000,-8.77115778198242,7.435193255615234,7.24605132446289
layth,Downstairs,5001322345000,-11.584344732666015,9.964667309570311,4.454412188720703
layth,Downstairs,5001372345000,-14.41548819580078,11.031284149169922,1.5358803649902344
layth,Downstairs,5001422345000,-16.855179687499998,11.031284149169922,-2.376245147705078
layth,Downstairs,5001472345000,-13.212401861572264,8.763975177001953,-2.3403321228027343
layth,Downstairs,5001522345000,-5.718550665283203,7.510610607910156,0.3950432739257812
layth,Downstairs,5001572345000,-2.5617957763671875,10.332177264404296,2.876633294677734
layth,Downstairs,5001622345000,-11.75433305053711,9.278728533935546,4.44363828125
layth,Downstairs,5001672345000,-13.000515014648437,9.05367357788086,2.6108769104003904
layth,Downstairs,5001722345000,-4.811148236083984,12.156558929443358,-1.7130512878417967
layth,Downstairs,5001772345000,0.32920272827148434,12.777854260253905,-3.295618585205078
layth,Downstairs,5001822345000,2.203862628173828,11.206060870361327,0.1149216796875
layth,Downstairs,5001872345000,-2.269703173828125,16.340426330566405,14.502876556396483
layth,Downstairs,5001922345000,-4.916493109130859,6.969521032714844,-0.09337386474609374
layth,Downstairs,5001972345000,-6.2213330139160155,5.615599993896484,-0.23343466186523437
layth,Downstairs,5002022345000,-6.481103894042969,5.13915386352539,2.7521348083496093
layth,Downstairs,5002072345000,-5.869385369873046,4.517858532714843,3.688267657470703
layth,Downstairs,5002122345000,-5.453991381835937,5.92445200805664,2.636016027832031
layth,Downstairs,5002172345000,-7.157465863037109,5.27322915649414,2.4061726684570313
layth,Downstairs,5002222345000,-8.420407238769531,4.390965844726562,2.5342624572753905
layth,Downstairs,5002272345000,-8.277952239990235,2.7257985900878903,3.3578678283691406
layth,Downstairs,5002322345000,-8.56166513671875,1.8638859924316404,5.121197351074218
layth,Downstairs,5002372345000,-7.3466077941894525,2.009932293701172,7.091625317382812
layth,Downstairs,5002422345000,-5.691017346191406,2.522291448974609,4.218583325195312
layth,Downstairs,5002472345000,-2.882618798828125,4.85184966430664,2.81558115234375
layth,Downstairs,5002522345000,-3.4871547180175777,7.750030773925781,2.567781280517578
layth,Downstairs,5002572345000,-3.6954502624511716,9.989806427001952,-0.27892449340820313
layth,Downstairs,5002622345000,-4.084508032226562,10.12507882080078,-0.30406361083984373
layth,Downstairs,5002672345000,-4.389768743896484,9.685742816162108,-0.1640028137207031
layth,Downstairs,5002722345000,-3.5577836669921874,3.825934252929687,1.8279729675292968
layth,Downstairs,5002772345000,-7.899668377685546,2.663549346923828,9.610325463867188
layth,Downstairs,5002822345000,-5.884947680664062,5.410895751953125,5.6586956237792965
layth,Downstairs,5002872345000,-5.286397265624999,7.213729602050781,2.7461493041992187
layth,Downstairs,5002922345000,-4.00909067993164,4.285620971679688,5.740098480224609
layth,Downstairs,5002972345000,-6.406883642578125,4.627991809082031,6.955155822753905
layth,Downstairs,5003022345000,-8.872911352539061,5.45877978515625,7.945158209228516
layth,Downstairs,5003072345000,-13.103465686035156,8.246827618408203,7.218518005371093
layth,Downstairs,5003122345000,-14.805743066406249,10.653000286865234,2.243366955566406
layth,Downstairs,5003172345000,-12.421118212890624,7.145494854736327,4.496310717773437
layth,Downstairs,5003222345000,-12.683283294677734,6.83783994140625,7.295132458496093
layth,Downstairs,5003272345000,-12.58990942993164,6.732495068359374,8.562862237548828
layth,Downstairs,5003322345000,-11.874043133544921,7.372944012451171,8.394071020507813
layth,Downstairs,5003372345000,-8.90044467163086,8.749609967041016,7.548917834472656
layth,Downstairs,5003422345000,-6.517016918945312,7.212532501220703,8.420407238769531
layth,Downstairs,5003472345000,-6.556521246337891,4.935646722412109,7.22689771118164
layth,Downstairs,5003522345000,-5.398924743652343,4.331110803222656,6.178237384033203
layth,Downstairs,5003572345000,-4.7117888671875,3.873818286132812,5.364208819580078
layth,Downstairs,5003622345000,-4.393360046386719,3.3482910217285156,4.3825861389160155
layth,Downstairs,5003672345000,-4.207809417724609,2.6982652709960937,3.228580938720703
layth,Downstairs,5003722345000,-3.9312791259765625,1.7645266235351562,2.6527754394531247
layth,Downstairs,5003772345000,-3.806780639648437,1.0869675537109373,2.5067291381835934
layth,Downstairs,5003822345000,-3.5146880371093747,0.7745242370605468,2.1835119140624997
layth,Downstairs,5003872345000,-2.521094348144531,0.18076222534179687,1.3335703247070312
layth,Downstairs,5003922345000,-4.115632653808594,5.5545478515625,1.4317325927734375
layth,Downstairs,5003972345000,-6.342240197753906,8.687360723876953,1.5969325073242187
layth,Downstairs,5004022345000,-7.114370233154297,11.955445989990233,3.2022447204589843
layth,Downstairs,5004072345000,-7.5908163635253905,11.903970654296874,5.116408947753906
layth,Downstairs,5004122345000,-4.734533782958984,3.6439749267578123,4.981136553955078
layth,Downstairs,5004172345000,-5.384559533691406,3.1387983764648437,6.172251879882812
layth,Downstairs,5004222345000,-8.51617530517578,1.061828436279297,3.755305303955078
layth,Downstairs,5004272345000,-8.250418920898436,1.064222637939453,2.8419173706054686
layth,Downstairs,5004322345000,-6.6139820861816405,2.7964275390625,2.788047833251953
layth,Downstairs,5004372345000,-5.481524700927734,5.662286926269531,3.5996821960449217
layth,Downstairs,5004422345000,-7.190984686279297,11.128249316406249,6.695384942626953
layth,Downstairs,5004472345000,-9.351751684570312,12.096703887939453,7.449558465576171
layth,Downstairs,5004522345000,-10.781090075683593,11.323376751708985,8.66940421142578
layth,Downstairs,5004572345000,-12.785036865234375,10.550049615478516,9.269151727294922
layth,Downstairs,5004622345000,-13.554772698974608,9.504980590820312,8.61792887573242
layth,Downstairs,5004672345000,-5.25407554321289,8.58680425415039,0.5805939025878906
layth,Downstairs,5004722345000,-7.296329559326171,8.83580122680664,1.1480196960449218
layth,Downstairs,5004772345000,-19.97482445068359,6.9731123352050774,4.618415002441406
layth,Downstairs,5004822345000,-11.49216796875,9.982623822021484,1.8076222534179687
layth,Downstairs,5004872345000,-2.6659435485839844,10.577582934570312,-4.911704705810546
layth,Downstairs,5004922345000,-7.617152581787109,6.604405279541015,-1.8327613708496093
layth,Downstairs,5004972345000,-5.902904193115234,6.992265948486327,-0.9181763366699218
layth,Downstairs,5005022345000,-6.259640240478515,5.2648494506835934,-1.1719617126464843
layth,Downstairs,5005072345000,-7.772775689697265,3.9420530334472654,-0.8547299926757812
layth,Downstairs,5005122345000,-9.162609753417968,3.7517140014648436,0.6715735656738281
layth,Downstairs,5005172345000,-9.576806640625,2.798821740722656,3.0406361083984375
layth,Downstairs,5005222345000,-9.252392315673827,3.6906618591308593,3.9911341674804683
layth,Downstairs,5005272345000,-6.251260534667968,7.170633972167968,3.228580938720703
layth,Downstairs,5005322345000,-7.4770917846679685,4.169502191162109,3.699041564941406
layth,Downstairs,5005372345000,-6.846219647216796,2.6719290527343746,4.554968658447265
layth,Downstairs,5005422345000,-6.829460235595703,2.3116017028808593,4.562151263427734
layth,Downstairs,5005472345000,-6.8210805297851556,2.7174188842773437,3.393780853271484
layth,Downstairs,5005522345000,-5.157110375976562,5.483918902587891,2.000355487060547
layth,Downstairs,5005572345000,-5.643133312988281,6.42244595336914,2.959233251953125
layth,Downstairs,5005622345000,-5.471947894287109,6.6510922119140625,3.1411925781249996
layth,Downstairs,5005672345000,-4.6818613464355465,6.853402252197265,4.357447021484375
layth,Downstairs,5005722345000,-4.113238452148437,7.806294512939453,6.993463049316406
layth,Downstairs,5005772345000,-4.560954162597656,8.275558038330077,13.444639422607422
layth,Downstairs,5005822345000,-5.592855078125,3.1699229980468746,10.475829364013672
layth,Downstairs,5005872345000,-3.189076611328125,2.1511901916503904,4.587290380859375
layth,Downstairs,5005922345000,-4.058171813964844,4.310760089111328,3.649960430908203
layth,Downstairs,5005972345000,-5.459976885986328,5.321113189697265,4.680664245605469
layth,Downstairs,5006022345000,-8.186972576904296,8.693346228027343,5.3390697021484375
layth,Downstairs,5006072345000,-15.771803436279296,14.72912861328125,5.6024318847656245
layth,Downstairs,5006122345000,-14.468160632324217,13.900734838867187,5.90529839477539
layth,Downstairs,5006172345000,-13.760674041748047,10.856507427978515,5.86699116821289
layth,Downstairs,5006222345000,-13.517662573242188,7.742848168945312,5.819107135009765
layth,Downstairs,5006272345000,-13.210007659912108,5.422866760253906,7.595604766845702
layth,Downstairs,5006322345000,-11.544840405273437,4.99909306640625,7.715314849853515
layth,Downstairs,5006372345000,-10.96903490600586,4.886565588378906,7.811082916259765
layth,Downstairs,5006422345000,-10.84693062133789,5.2073886108398435,8.249221820068358
layth,Downstairs,5006472345000,-10.970232006835937,6.544550238037109,8.978256225585938
layth,Downstairs,5006522345000,-10.649408984374999,8.556876733398436,9.712079034423828
layth,Downstairs,5006572345000,-9.947907897949218,9.872490545654296,9.763554370117188
layth,Downstairs,5006622345000,-7.442375860595702,6.994660150146484,6.768408093261718
layth,Downstairs,5006672345000,-7.070077502441406,5.347449407958984,5.741295581054687
layth,Downstairs,5006722345000,-6.436811163330078,4.001908074951172,5.238513232421875
layth,Downstairs,5006772345000,-6.0142345703124995,2.9041666137695312,5.049371301269531
layth,Downstairs,5006822345000,-6.257246038818359,1.656787548828125,5.84185205078125
layth,Downstairs,5006872345000,-7.137115148925781,2.931699932861328,6.74805737915039
layth,Downstairs,5006922345000,-3.028665100097656,2.6396073303222654,3.506308331298828
layth,Downstairs,5006972345000,-3.763685009765625,3.029862200927734,3.3590649291992185
layth,Downstairs,5007022345000,-5.634753607177734,3.0621839233398433,3.1292215698242187
layth,Downstairs,5007072345000,-6.198588098144531,2.327164013671875,3.6248213134765623
layth,Downstairs,5007122345000,-6.1279591491699215,2.721010186767578,4.463988995361328
layth,Downstairs,5007172345000,-6.062118603515625,3.872621185302734,5.103240838623047
layth,Downstairs,5007222345000,-5.5545478515625,5.415684155273437,5.373785626220703
layth,Downstairs,5007272345000,-4.705803363037109,6.777984899902344,6.236895324707031
layth,Downstairs,5007322345000,-4.92846411743164,6.726509564208984,6.898892083740234
layth,Downstairs,5007372345000,-4.763264202880859,6.515819818115234,6.804321118164062
layth,Downstairs,5007422345000,-4.7560815979003905,6.453570574951171,6.82467183227539
layth,Downstairs,5007472345000,-5.2433016357421875,6.453570574951171,6.825868933105468
layth,Downstairs,5007522345000,-6.265625744628906,5.495889910888671,5.787982513427734
layth,Downstairs,5007572345000,-6.4092778442382805,5.1690813842773435,5.297171173095703
layth,Downstairs,5007622345000,-5.902904193115234,5.246892938232421,5.3378726013183595
layth,Downstairs,5007672345000,-5.408501550292969,5.303156677246093,5.693411547851563
layth,Downstairs,5007722345000,-5.475539196777343,5.465962390136719,6.380547424316406
layth,Downstairs,5007772345000,-5.309142181396484,5.559336254882812,7.151480358886718
layth,Downstairs,5007822345000,-5.260061047363281,6.710947253417968,8.804676605224609
layth,Downstairs,5007872345000,-5.142745166015625,8.611943371582031,8.690952026367187
layth,Downstairs,5007922345000,-7.943961108398437,5.9579708312988275,1.4879963317871092
layth,Downstairs,5007972345000,-14.055160845947265,11.046846459960937,0.9995791931152344
layth,Downstairs,5008022345000,-16.405069775390626,11.870451831054687,0.29448680419921874
layth,Downstairs,5008072345000,-17.47527791748047,10.259154113769531,1.7944541442871094
layth,Downstairs,5008122345000,-13.357251062011718,5.935225915527344,3.0526071166992184
layth,Downstairs,5008172345000,-9.765948571777344,2.221819140625,3.3075895935058592
