experiment_id,model_variant,data_source,train_domain,eval_domain,sample_rate_hz,target_sample_rate_hz,downsample,window_size_samples,window_duration_seconds,overlap,unit_mode,normalization_mode,inference_norm_applied,split_protocol,transfer_mode,seed,fp32_accuracy,fp32_macro_f1,ptq_accuracy,ptq_macro_f1,qat_accuracy,qat_macro_f1,model_size_kb,latency_mean_ms,latency_median_ms,latency_p95_ms,deploy_gate_status,notes
E09_wisdm_pretrain_arduino_finetune,xtinyhar_student_conv2d,wisdm_arduino,arduino,arduino,20.0,20.0,False,100,5.0,0.5,raw_no_conversion,train_zscore,True,random_stratified,finetune,42,0.9791403286978508,0.9791259554153061,0.9778761061946902,0.9778607692804977,0.9823008849557522,0.982244024878446,315.2109375,0.336805332026735,0.32738499999140913,0.3579245001219533,ptq=failed;qat=failed,"run_id=E09_xtinyhar_student_conv2d_r0; fp32_tflite=ok; ptq=failed; qat=failed; finetune pretrain=wisdm target=arduino; final normalization fitted on target train split only; Pretrain on WISDM, fine-tune on Arduino train split, evaluate untouched Arduino test split."
